Rooms,Type,Price,Bathroom,Landsize,YearBuilt,Regionname,h,t,u,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria
2,u,580000.0,1.0,1063.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,535000.0,1.0,918.0,2006.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,635000.0,1.0,2679.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,317500.0,1.0,0.0,1957.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,160000.0,1.0,322.0,2009.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,1050173.344955408,1.0,1402.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,360000.0,1.0,6494.0,1965.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,h,300000.0,1.0,0.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,341.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,123.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,1.0,1107.0,1924.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,1050173.344955408,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1800000.0,1.0,221.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,275000.0,1.0,479.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,1300000.0,2.0,126.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
12,h,4700000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1525000.0,1.0,269.0,1905.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1620000.0,1.0,201.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1985000.0,2.0,254.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1750000.0,1.0,368.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2100000.0,1.0,383.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1050173.344955408,2.0,839.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,560000.0,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,1050173.344955408,1.0,1113.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,1050173.344955408,1.0,0.0,1950.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
5,h,3750000.0,3.0,858.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,227.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,u,780000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,500000.0,1.0,710.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,1264000.0,2.0,0.0,2010.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
2,u,1462000.0,2.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,440000.0,1.0,2306.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1575000.0,1.0,305.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1320000.0,1.0,325.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,501.0,2005.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,3600000.0,3.0,667.0,1988.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2425000.0,2.0,729.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1890000.0,2.0,224.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,400500.0,1.0,71.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1405000.0,2.0,185.0,1985.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2102000.0,2.0,271.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1050173.344955408,3.0,924.0,1995.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,435000.0,1.0,1536.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,375000.0,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,700000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,218.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,555000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,532000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,215.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1450000.0,3.0,952.0,1967.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,213.0,2013.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,1050173.344955408,1.0,78.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1340000.0,2.0,600.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,t,630000.0,1.0,86.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,h,1271000.0,2.0,330.0,2008.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,u,610000.0,3.0,152.0,1980.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,u,1050173.344955408,1.0,148.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,870000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,910000.0,1.0,733.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,665000.0,1.0,263.0,1992.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,575000.0,1.0,192.0,1995.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,1.0,591.0,1957.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,706000.0,1.0,374.0,1940.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,780000.0,1.0,433.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,931000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,601000.0,2.0,200.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
2,h,1050173.344955408,2.0,251.0,2014.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,805000.0,1.0,592.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,690000.0,1.0,563.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,820000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,682000.0,1.0,341.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,657000.0,1.0,317.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,192.0,2000.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,t,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,u,630000.0,2.0,0.0,2015.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,880000.0,1.0,689.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,687000.0,1.0,489.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,650000.0,1.0,465.0,1960.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,855000.0,1.0,658.0,1960.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,1050173.344955408,1.0,340.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,613000.0,1.0,391.0,1960.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,640000.0,1.0,476.0,1956.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
1,h,442000.0,1.0,290.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,810000.0,2.0,747.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,950000.0,1.0,695.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,725000.0,1.0,585.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,1050173.344955408,2.0,216.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,u,720000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,998000.0,2.0,246.0,2000.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,t,1340000.0,4.0,370.0,2006.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,2190000.0,3.0,695.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,980000.0,1.0,387.0,1896.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,720000.0,1.0,795.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,990000.0,2.0,377.0,1940.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,2535000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1060000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1410000.0,2.0,449.0,1945.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,t,1355000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,h,970000.0,1.0,459.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1650000.0,2.0,589.0,1910.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,3020000.0,2.0,1250.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,1.0,557.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,1689000.0,2.0,633.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,690000.0,1.0,1465.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,1330000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,h,1851000.0,2.0,618.0,1960.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,1110000.0,2.0,366.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,1.0,792.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,1050173.344955408,1.0,283.0,1994.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,t,1010000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,u,1050173.344955408,2.0,188.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,t,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,t,1060000.0,0.0,219.0,1980.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,h,2100000.0,1.0,1003.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,2325000.0,3.0,737.0,2008.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,2400000.0,2.0,1132.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1740000.0,1.0,792.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,772000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,585000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,646000.0,2.0,658.0,1980.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,570000.0,1.0,557.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,1470000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,1000000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,843000.0,2.0,573.0,1980.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,835000.0,2.0,700.0,1980.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,635000.0,2.0,162.0,2015.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,490000.0,1.0,220.0,2001.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,745000.0,1.0,535.0,1980.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,845000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,1300000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,910000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,941000.0,1.0,703.0,1965.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,738000.0,1.0,546.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1062500.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,912000.0,1.0,660.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,745000.0,2.0,224.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,891000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,720000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,921000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,3.0,533.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1115000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,1050173.344955408,2.0,103.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
2,t,570000.0,2.0,55.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,885000.0,2.0,814.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,1050173.344955408,3.0,492.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1230000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,3800000.0,5.0,609.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,700000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,752000.0,2.0,0.0,1980.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,690000.0,1.0,111.0,1872.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,720.0,1940.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1941.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,468000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,2600000.0,2.0,320.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,4515000.0,4.0,800.0,2012.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,3160000.0,5.0,811.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,820000.0,1.0,826.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,582.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2150000.0,4.0,543.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1965000.0,1.0,813.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,2425000.0,3.0,520.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,643000.0,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,835000.0,2.0,247.0,2007.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,t,870000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,1.0,624.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1986.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,736000.0,1.0,964.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
5,h,1050173.344955408,2.0,657.0,1990.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,720000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1200000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1700000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,790.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,590000.0,1.0,838.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1402000.0,2.0,422.0,1950.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1205000.0,2.0,270.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,2480000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,2756000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1108000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1190000.0,1.0,276.0,1925.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1205000.0,1.0,318.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,860000.0,1.0,555.0,1940.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,836000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,t,1050173.344955408,2.0,261.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,1050173.344955408,1.0,788.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,760000.0,1.0,584.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,873000.0,1.0,625.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,640000.0,1.0,206.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,680000.0,3.0,2787.0,2012.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,725000.0,2.0,260.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,675000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
2,h,472500.0,1.0,315.0,1990.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,224.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,675000.0,2.0,159.0,2016.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
2,u,405000.0,2.0,2787.0,2013.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
2,u,1050173.344955408,2.0,2787.0,2012.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
4,t,838000.0,2.0,294.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,930000.0,1.0,660.0,1955.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,365000.0,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,t,1000000.0,2.0,156.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,429.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,456000.0,1.0,4721.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,2250000.0,2.0,192.0,2010.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2000000.0,1.0,360.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,512.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,78.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,332.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,334.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,574.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,3.0,625.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,448.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,t,1050173.344955408,1.0,87.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
1,u,1050173.344955408,1.0,5325.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,400000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,2245000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2250000.0,1.0,840.0,1950.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,381.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,354.0,1980.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,3200000.0,2.0,709.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1380000.0,1.0,572.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,0.0,621.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,267500.0,1.0,2410.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,1003.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,509.0,2002.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,910000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1290000.0,2.0,395.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,910.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2020000.0,2.0,711.0,1915.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,624.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1211000.0,1.0,259.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
