id,zipcode,sqft,bedrooms,bathrooms,floors,year_built,lot_size,garage_spaces,has_pool,has_fireplace,condition,heating_type,hoa_fee,days_on_market,walk_score,crime_rate,price,price_per_sqft,age,is_new
1521,75006,2002,3,2.6,2,2017,3403,3,0,1,2,Gas,0.0,174,69.0,38.3,644436,321.9,8,0
1522,75002,2687,4,2.4,1,1997,9110,3,0,0,3,Solar,344.55,111,58.0,39.4,903162,336.12,28,0
1523,75013,2437,3,3.1,1,1955,9463,2,0,0,4,Gas,0.0,82,54.3,23.6,938037,384.91,70,0
1524,75001,1329,5,3.4,2,2015,11070,1,0,1,3,Electric,0.0,72,62.8,32.7,582622,438.39,10,0
1525,75009,1286,1,1.8,1,1972,9895,1,0,1,2,Gas,0.0,44,57.0,94.2,349395,271.69,53,0
1526,75010,1939,1,2.9,1,1952,7139,3,1,1,5,Gas,0.0,70,53.3,65.7,895328,461.75,73,0
1527,75002,2102,1,1.0,1,2016,13895,1,0,0,3,Solar,0.0,188,73.2,51.3,615287,292.72,9,0
1528,75013,1583,4,3.0,1,2015,7816,1,0,0,3,Electric,0.0,152,99.3,60.3,756817,478.09,10,0
1529,75013,2307,2,3.4,2,1981,4099,1,0,1,3,Electric,0.0,64,66.8,33.4,890067,385.81,44,0
1530,75002,1871,3,2.7,1,1977,9011,2,0,1,2,Solar,0.0,81,43.9,38.4,547158,292.44,48,0
1531,75002,1546,3,3.6,1,1958,9089,1,0,1,4,Electric,0.0,25,61.2,51.5,599310,387.65,67,0
1532,75013,2153,4,2.7,1,2020,10228,1,0,1,3,Gas,0.0,43,73.4,38.1,831705,386.3,5,1
1533,75001,1614,5,1.0,2,1968,4496,1,1,1,3,Gas,0.0,172,74.9,36.3,698366,432.69,57,0
1534,75002,1130,6,1.7,1,1951,8771,3,0,0,4,Gas,0.0,67,63.1,25.4,558422,494.18,74,0
1535,75009,2943,7,2.4,2,1992,3770,2,0,1,5,Electric,0.0,147,73.6,33.8,718359,244.09,33,0
1536,75001,819,5,3.9,2,1968,1773,1,0,1,3,Solar,0.0,115,57.9,47.2,473934,578.67,57,0
1537,75009,1005,1,1.8,2,1980,9902,1,0,1,4,Gas,0.0,132,35.4,36.1,280307,278.91,45,0
1538,75009,2498,4,1.7,2,1975,8119,1,0,1,3,Gas,0.0,10,83.5,29.7,542402,217.13,50,0
1539,75009,2158,5,4.4,2,1997,3304,1,0,1,2,Solar,652.16,128,78.0,38.6,568941,263.64,28,0
1540,75002,1660,5,2.6,2,1962,9547,1,0,0,3,Electric,0.0,183,62.8,53.8,693440,417.73,63,0
1541,75010,3164,4,2.7,1,1984,13489,2,0,1,1,Gas,258.05,173,72.8,54.5,1085188,342.98,41,0
1542,75013,1763,7,3.2,1,1970,10218,1,0,0,5,Electric,522.23,161,92.2,34.3,1024354,581.03,55,0
1543,75002,1933,1,2.3,1,1990,4711,1,0,1,4,Gas,0.0,169,59.5,26.3,739540,382.59,35,0
1544,75013,2009,3,2.9,2,1965,6268,2,0,1,3,Gas,264.84,182,70.5,13.4,940542,468.16,60,0
1545,75002,2367,2,1.9,2,1997,12639,1,1,1,5,Gas,0.0,44,42.2,31.8,810648,342.48,28,0
1546,75006,2414,6,3.2,2,2018,5272,1,0,1,5,Electric,0.0,88,67.3,10.3,828108,343.04,7,0
1547,75010,2817,4,2.8,2,1957,10250,1,0,0,2,Gas,64.94,87,62.5,72.3,1075100,381.65,68,0
1548,75001,1719,3,2.2,2,2010,9475,0,1,0,2,Gas,0.0,186,58.8,34.1,634712,369.23,15,0
1549,75001,1972,1,3.0,1,1998,4811,1,0,0,4,Electric,315.56,178,77.0,54.5,698680,354.3,27,0
1550,75006,1820,6,3.3,1,1988,6272,1,0,0,4,Solar,0.0,139,79.8,26.1,632735,347.66,37,0
1551,75001,1203,2,3.8,1,1979,6591,2,1,0,2,Electric,0.0,77,67.7,52.6,631157,524.65,46,0
1552,75001,1802,1,4.3,2,1989,7982,1,0,1,4,Gas,0.0,133,67.6,51.8,702903,390.07,36,0
1553,75009,2200,1,2.1,1,2019,13512,2,0,0,3,Electric,670.51,121,56.1,65.0,518944,235.88,6,0
1554,75002,2069,5,2.2,1,1980,5771,2,0,1,4,Gas,0.0,143,63.3,21.5,837156,404.62,45,0
1555,75006,2857,4,1.8,2,1994,14049,1,0,0,3,Electric,504.38,61,55.1,9.1,835225,292.34,31,0
1556,75010,2119,1,1.8,1,1979,7915,2,0,0,3,Gas,659.85,46,53.6,18.2,735894,347.28,46,0
1557,75001,1406,6,2.5,1,1991,8576,2,0,1,4,Electric,0.0,166,74.3,51.5,536822,381.81,34,0
1558,75013,1691,4,3.0,2,1952,2977,1,0,1,4,Gas,0.0,84,83.2,38.6,801845,474.18,73,0
1559,75006,1510,7,2.2,2,2004,9341,0,0,0,3,Solar,0.0,128,41.8,24.8,552879,366.15,21,0
1560,75009,1640,1,4.3,2,1980,12297,2,0,0,5,Electric,578.6,144,60.0,43.4,495471,302.12,45,0
1561,75010,1947,1,3.4,2,2018,14104,2,0,0,4,Gas,0.0,10,72.5,51.9,775025,398.06,7,0
1562,75002,2457,6,1.7,1,1967,4538,2,0,0,3,Gas,0.0,19,48.5,47.4,717389,291.98,58,0
1563,75006,2518,1,2.1,1,1974,3971,1,1,0,2,Electric,307.0,94,45.0,36.6,770607,306.04,51,0
1564,75002,1452,6,1.8,1,1966,10990,1,0,0,2,Gas,413.31,24,70.0,54.0,619795,426.86,59,0
1565,75006,2252,5,2.7,1,1985,8155,1,1,1,5,Electric,596.56,151,78.2,42.8,756568,335.95,40,0
1566,75010,1959,2,2.9,1,1988,10381,1,1,1,4,Gas,0.0,86,62.0,35.5,778631,397.46,37,0
1567,75010,1789,1,4.6,1,1950,6581,2,0,1,5,Gas,0.0,156,62.7,47.4,732246,409.3,75,0
1568,75002,1599,1,2.6,2,1995,5485,2,0,1,4,Electric,0.0,109,77.1,49.5,609531,381.2,30,0
1569,75007,1559,5,1.9,2,1983,6026,2,0,0,3,Electric,213.25,154,46.8,12.7,555831,356.53,42,0
1570,75010,1681,4,2.4,2,1972,4180,2,0,0,4,Gas,0.0,54,64.0,41.9,701450,417.28,53,0
1571,75010,2626,2,2.5,2,2022,8650,3,0,0,3,Gas,316.47,81,64.8,30.7,886563,337.61,3,1
1572,75009,2564,5,3.1,1,1959,6592,2,0,1,4,Gas,755.76,49,78.9,29.5,633544,247.09,66,0
1573,75002,2498,3,3.8,1,1997,10887,2,0,1,5,None,0.0,70,53.4,46.0,946035,378.72,28,0
1574,75013,635,1,3.1,1,2020,11387,2,0,1,3,Electric,0.0,143,45.4,38.8,393135,619.11,5,1
1575,75002,2746,4,2.4,2,1961,5248,3,0,0,4,Gas,0.0,141,92.8,55.9,903896,329.17,64,0
1576,75006,2182,3,2.9,2,1960,6553,1,0,1,5,Solar,0.0,85,56.4,78.0,624054,286.0,65,0
1577,75009,2520,7,3.4,2,1990,8555,2,0,0,3,Gas,0.0,130,74.0,28.0,666418,264.45,35,0
1578,75013,1897,5,2.8,1,1994,5957,1,0,1,5,Gas,0.0,51,76.9,0.8,869188,458.19,31,0
1579,75009,2111,7,2.6,2,2002,2668,1,1,1,5,Electric,458.23,47,60.6,53.0,643096,304.64,23,0
1580,75010,2801,4,2.7,2,1984,3805,0,0,0,3,Electric,0.0,2,49.5,44.0,1045641,373.31,41,0
1581,75002,2608,1,2.8,1,1969,11970,2,0,1,4,Electric,768.35,72,69.3,22.5,887020,340.12,56,0
1582,75006,1444,6,1.5,1,1998,6149,2,1,1,5,Gas,0.0,122,70.4,76.9,581583,402.76,27,0
1583,75001,1523,3,2.4,1,1962,3253,0,0,0,4,Gas,0.0,192,46.8,21.1,698796,458.83,63,0
1584,75010,2269,5,2.1,2,1980,5555,2,0,0,3,Electric,0.0,92,63.1,38.9,849634,374.45,45,0
1585,75013,2119,4,2.4,1,1982,11232,1,0,1,3,Electric,0.0,26,51.8,51.7,805237,380.01,43,0
1586,75010,1467,7,1.2,1,1962,9188,1,0,0,2,Gas,0.0,18,57.2,45.9,567790,387.04,63,0
1587,75001,1965,6,3.4,2,1986,3217,2,0,0,4,Gas,386.54,170,66.1,30.9,749454,381.4,39,0
1588,75010,1591,6,2.3,1,1962,6669,3,0,1,3,Gas,0.0,45,88.5,33.5,672158,422.48,63,0
1589,75007,2350,3,2.3,2,1981,3234,2,0,1,1,Gas,0.0,172,58.4,39.3,639856,272.28,44,0
1590,75001,3365,1,3.2,1,1960,11164,1,1,1,3,Electric,0.0,70,90.1,55.4,1162099,345.35,65,0
1591,75013,1455,4,3.2,1,1986,9013,1,0,0,4,Solar,0.0,100,68.4,57.6,762505,524.06,39,0
1592,75010,2266,6,3.2,1,1960,10939,1,0,0,3,Gas,0.0,66,56.9,43.9,825960,364.5,65,0
1593,75009,2253,4,4.4,1,1996,9299,0,0,1,3,Solar,0.0,119,61.9,43.8,619311,274.88,29,0
1594,75013,1880,3,3.8,1,1985,2120,3,0,0,3,Gas,0.0,167,59.9,35.7,781679,415.79,40,0
1595,75006,1774,3,2.9,2,1980,9183,2,0,1,5,Gas,0.0,107,78.7,42.1,632050,356.29,45,0
1596,75010,1793,5,2.3,2,1972,11477,0,0,0,1,Solar,0.0,61,53.2,24.4,703302,392.25,53,0
1597,75007,1122,1,3.0,1,2023,5587,2,0,1,4,None,531.54,82,59.2,20.0,442156,394.08,2,1
1598,75001,815,5,3.4,2,1997,13709,0,1,0,3,Gas,0.0,167,76.8,62.7,460948,565.58,28,0
1599,75009,1483,5,3.6,1,1987,4555,2,0,0,3,Gas,0.0,85,62.1,44.5,449581,303.16,38,0
1600,75009,1638,6,3.7,2,1951,4083,2,0,0,4,Gas,0.0,4,73.3,42.9,515895,314.95,74,0
1601,75007,2448,5,2.3,1,1999,8750,2,0,1,1,Gas,0.0,39,64.1,13.9,750336,306.51,26,0
1602,75001,1339,5,2.1,1,1991,7209,1,0,1,5,Gas,0.0,34,55.6,18.6,623189,465.41,34,0
1603,75001,1686,5,4.0,1,1976,9707,2,1,1,4,None,0.0,141,46.7,23.9,742182,440.2,49,0
1604,75010,2644,5,2.2,2,1990,8473,1,0,1,3,Gas,0.0,76,74.4,57.0,904878,342.24,35,0
1605,75010,2477,3,3.2,1,2012,9603,2,0,1,1,None,89.06,182,51.7,22.7,838926,338.69,13,0
1606,75013,2287,4,3.9,1,1962,1203,1,1,1,3,Solar,0.0,99,70.9,51.9,983021,429.83,63,0
1607,75006,2663,4,2.7,2,1975,12811,1,0,0,3,Electric,0.0,37,64.5,36.1,768664,288.65,50,0
1608,75013,3593,7,2.7,2,2000,8636,3,0,1,3,Electric,0.0,95,76.0,68.1,1478276,411.43,25,0
1609,75010,1940,3,2.5,1,1979,5615,2,0,1,4,Electric,0.0,65,82.8,65.8,777339,400.69,46,0
1610,75007,2366,1,2.8,1,1970,6709,2,0,0,5,Gas,0.0,42,55.4,66.9,652891,275.95,55,0
1611,75007,1923,1,2.0,2,1959,8096,2,0,0,3,Gas,0.0,77,66.6,33.3,548820,285.4,66,0
1612,75006,1890,7,3.4,2,1971,3909,0,0,0,5,Solar,0.0,22,67.8,46.9,649142,343.46,54,0
1613,75001,1461,2,1.2,2,1981,9411,1,0,1,3,Solar,0.0,188,59.8,27.4,546519,374.07,44,0
1614,75001,3015,5,3.5,1,1981,11616,1,0,0,3,Electric,0.0,74,73.7,44.9,954604,316.62,44,0
1615,75002,2116,6,2.6,2,1983,1544,0,1,1,3,Gas,174.69,130,52.2,69.1,799280,377.73,42,0
1616,75002,2920,2,4.0,2,1992,8940,2,1,1,2,Gas,0.0,4,76.6,29.7,774067,265.09,33,0
1617,75010,2230,5,1.0,1,1954,5420,1,0,0,5,Electric,0.0,164,85.6,21.2,844613,378.75,71,0
1618,75002,1481,1,3.5,2,1983,2612,2,0,0,4,Gas,0.0,23,81.7,58.3,509155,343.79,42,0
1619,75010,2011,5,1.9,1,2023,3219,1,0,0,2,None,0.0,176,48.6,40.9,808655,402.12,2,1
1620,75010,2389,2,2.6,2,1985,2118,2,0,1,4,Solar,514.14,107,67.0,34.8,966397,404.52,40,0
1621,75007,2131,4,3.0,2,1954,9777,1,1,1,2,None,0.0,65,52.6,58.0,655479,307.59,71,0
1622,75001,910,4,2.3,2,1999,5930,3,0,0,2,Gas,0.0,102,68.7,58.7,426738,468.94,26,0
1623,75010,2010,3,3.0,1,1981,7474,2,0,1,3,None,322.59,119,70.4,37.0,765549,380.87,44,0
1624,75013,1767,5,2.9,1,1990,932,2,0,0,3,Gas,0.0,121,53.4,23.6,786967,445.37,35,0
1625,75006,1752,5,2.4,2,2021,7892,2,0,0,3,Electric,0.0,179,64.4,51.2,567873,324.13,4,1
1626,75010,1179,4,3.1,1,2008,2422,1,1,1,3,Gas,0.0,161,70.6,34.9,561355,476.13,17,0
1627,75010,3133,3,1.9,1,1961,5321,1,1,1,4,Solar,0.0,46,93.1,1.2,1147151,366.15,64,0
1628,75001,2590,1,2.4,2,1980,357,2,0,1,3,Electric,0.0,134,47.4,43.9,872123,336.73,45,0
1629,75001,1504,8,2.2,1,1959,8316,2,0,1,3,Electric,0.0,168,77.8,31.7,684668,455.23,66,0
1630,75010,1866,4,1.6,1,2019,502,1,0,1,4,Gas,0.0,148,32.0,49.3,805385,431.61,6,0
1631,75010,2775,6,2.4,2,1997,1028,1,0,0,3,Solar,0.0,59,63.1,54.7,1077330,388.23,28,0
1632,75013,1025,2,3.6,2,1975,5078,1,0,1,3,Gas,0.0,88,90.6,62.7,555165,541.62,50,0
1633,75001,2946,5,1.8,1,1978,2244,2,0,1,5,Gas,0.0,34,69.0,38.1,1071885,363.84,47,0
1634,75009,2218,4,1.0,2,2001,12661,2,0,0,2,Gas,0.0,47,63.7,49.7,556861,251.06,24,0
1635,75002,2285,1,1.4,2,2010,5359,1,0,1,4,Electric,0.0,97,65.1,27.5,748973,327.78,15,0
1636,75002,1904,7,1.4,1,1980,10600,2,0,1,4,Gas,0.0,110,74.1,53.1,683084,358.76,45,0
1637,75010,2265,7,2.9,1,2013,6833,1,0,1,3,Gas,623.67,47,75.7,26.9,914134,403.59,12,0
1638,75007,3175,1,2.1,2,1966,5554,2,0,1,3,Electric,0.0,130,100.0,48.6,787791,248.12,59,0
1639,75007,2066,8,3.7,2,1970,4772,2,0,0,1,Solar,0.0,103,66.5,71.2,611738,296.1,55,0
1640,75010,1588,4,4.0,2,1995,4382,0,0,0,3,None,0.0,182,79.3,50.6,741484,466.93,30,0
1641,75002,1686,6,2.2,1,1984,7969,0,0,0,3,Gas,0.0,176,72.6,47.7,603624,358.02,41,0
1642,75009,2627,5,2.5,1,1964,927,1,0,0,4,Gas,768.71,154,62.8,16.9,733172,279.09,61,0
1643,75010,2167,6,3.3,2,1973,6161,2,0,0,2,Gas,0.0,15,58.6,51.0,713384,329.2,52,0
1644,75001,2142,5,2.7,2,2013,11538,2,1,1,3,Gas,0.0,166,53.5,18.3,990321,462.33,12,0
1645,75009,1671,5,2.8,2,1983,2520,1,0,1,3,Gas,0.0,148,61.4,37.2,453604,271.46,42,0
1646,75010,2848,4,3.1,2,1996,1537,1,0,0,3,Gas,0.0,198,67.6,53.8,925442,324.94,29,0
1647,75010,2078,5,1.0,1,1971,4926,1,0,1,5,Solar,0.0,141,83.8,57.1,927294,446.24,54,0
1648,75013,1516,3,1.3,1,2020,3632,2,0,1,2,Electric,448.96,31,59.4,36.9,698956,461.05,5,1
1649,75001,950,3,1.6,2,1985,10734,1,1,1,4,Gas,344.4,51,57.5,27.1,576684,607.04,40,0
1650,75010,1265,3,2.8,1,1985,9019,2,0,1,3,Gas,0.0,89,57.9,59.3,542914,429.18,40,0
1651,75002,2245,3,2.6,1,2004,6951,1,0,1,4,Gas,0.0,124,40.9,30.5,720432,320.91,21,0
1652,75009,1472,6,2.3,2,2023,9655,1,0,0,2,Gas,0.0,66,58.7,35.8,439259,298.41,2,1
1653,75010,781,2,3.3,1,1986,2745,2,0,0,3,Electric,616.13,184,54.8,44.8,438741,561.77,39,0
1654,75007,1495,1,1.8,1,1985,1749,2,0,0,5,Electric,0.0,179,96.3,45.0,489295,327.29,40,0
1655,75010,1911,6,2.0,2,2003,5436,2,0,1,3,Gas,0.0,102,70.9,39.0,771913,403.93,22,0
1656,75010,2355,8,2.2,2,1995,6160,0,0,0,4,Electric,0.0,165,85.3,43.4,953228,404.77,30,0
1657,75013,480,1,3.0,2,1965,10132,3,0,1,3,Gas,0.0,104,84.3,61.8,366763,764.09,60,0
1658,75009,1969,6,4.2,2,1976,12920,3,0,0,5,Electric,0.0,103,72.8,39.7,559486,284.15,49,0
1659,75006,2540,3,2.1,2,1977,8137,1,0,1,3,Electric,0.0,168,64.4,63.3,783968,308.65,48,0
1660,75006,1479,2,3.2,2,1971,6395,2,0,1,3,Solar,0.0,5,62.2,56.2,520557,351.97,54,0
1661,75013,1654,4,2.3,1,2007,9461,1,0,1,3,Gas,0.0,70,41.9,1.8,707890,427.99,18,0
1662,75002,2121,2,3.2,2,1985,10013,0,0,1,3,Electric,0.0,115,62.0,29.5,709439,334.48,40,0
1663,75013,1405,8,3.1,2,1963,11675,3,0,0,2,Solar,0.0,15,45.9,27.4,718503,511.39,62,0
1664,75001,1451,4,4.0,1,1973,1959,1,0,1,3,Gas,0.0,159,67.5,36.1,597285,411.64,52,0
1665,75013,1930,6,1.4,1,1959,9106,1,0,0,3,Gas,480.79,18,100.0,46.9,750941,389.09,66,0
1666,75001,2106,2,2.5,1,1973,3827,0,0,0,3,Gas,0.0,190,69.3,51.4,759168,360.48,52,0
1667,75013,2345,4,2.1,1,2015,11305,2,0,1,3,Electric,0.0,182,93.9,52.6,891711,380.26,10,0
1668,75009,2010,3,3.1,1,1997,9875,1,0,1,1,Gas,0.0,61,65.8,16.4,520991,259.2,28,0
1669,75009,2002,6,1.9,2,1994,1244,2,1,1,2,Gas,0.0,93,65.3,36.7,528975,264.22,31,0
1670,75013,2150,5,3.2,2,1962,1632,0,0,1,2,Gas,744.46,116,49.8,55.9,794019,369.31,63,0
1671,75013,1476,7,2.3,1,2012,6358,0,0,1,3,Electric,0.0,194,66.2,47.0,768804,520.87,13,0
1672,75010,741,2,4.1,2,2010,6455,2,0,1,3,Gas,0.0,118,75.9,8.7,452115,610.14,15,0
1673,75010,1459,5,3.8,1,1959,10877,1,0,0,3,Gas,0.0,115,42.6,38.1,707616,485.0,66,0
1674,75010,1708,1,2.6,2,1988,11568,2,0,0,4,Gas,0.0,45,76.8,45.5,722290,422.89,37,0
1675,75001,1509,8,2.5,1,1980,12555,1,0,1,4,Gas,0.0,144,44.2,22.1,659108,436.78,45,0
1676,75007,1317,8,2.7,2,1983,7843,2,0,0,2,Electric,0.0,183,43.0,21.0,528431,401.24,42,0
1677,75007,2638,4,2.9,2,1992,4943,2,0,1,4,Electric,0.0,65,54.3,37.3,783931,297.17,33,0
1678,75001,1501,6,3.1,1,2009,3697,2,0,1,5,Solar,0.0,128,64.7,24.1,748150,498.43,16,0
1679,75001,1780,7,2.1,1,2022,7041,3,0,0,3,Gas,0.0,56,61.6,22.5,823297,462.53,3,1
1680,75001,2345,7,4.2,1,2013,6943,1,0,1,5,Electric,304.77,164,75.7,48.0,1001563,427.11,12,0
1681,75010,2264,4,2.2,1,2010,5676,1,1,0,5,Electric,0.0,18,34.3,40.0,895865,395.7,15,0
1682,75007,1563,7,2.2,1,1964,4387,2,0,1,2,Gas,224.93,84,63.0,25.3,567819,363.29,61,0
1683,75007,1467,6,1.9,1,2000,1581,1,0,0,2,Gas,73.7,59,59.3,33.2,476226,324.63,25,0
1684,75002,1960,2,3.1,1,1976,8784,1,0,0,4,Electric,0.0,122,72.7,47.8,630154,321.51,49,0
1685,75009,1584,5,1.9,1,1952,9840,2,0,1,3,Solar,735.9,2,44.6,57.3,432881,273.28,73,0
1686,75001,1921,4,2.3,2,1962,10737,2,0,1,3,Gas,0.0,80,71.2,48.9,667793,347.63,63,0
1687,75002,1483,2,2.9,2,2002,4994,2,1,0,5,Gas,0.0,193,59.0,27.2,599504,404.25,23,0
1688,75010,2249,3,1.5,2,1974,891,0,0,0,4,Electric,0.0,47,54.8,23.7,798686,355.13,51,0
1689,75001,1152,5,3.1,1,2013,300,2,0,1,3,Electric,86.63,94,74.7,56.9,558891,485.15,12,0
1690,75013,1872,7,2.0,2,1969,6491,1,0,1,2,Electric,0.0,46,84.4,72.1,923190,493.16,56,0
1691,75006,2175,2,4.4,1,1969,8507,3,0,0,2,Gas,722.28,74,69.0,34.4,674062,309.91,56,0
1692,75013,2176,2,2.5,1,1985,11229,1,0,1,3,Electric,0.0,37,50.6,44.9,807373,371.04,40,0
1693,75001,3451,3,1.9,1,1975,10713,2,0,1,3,Electric,0.0,26,72.1,45.9,1038448,300.91,50,0
1694,75006,1862,5,1.7,2,2002,5674,1,0,1,4,Gas,0.0,13,76.4,21.5,658454,353.63,23,0
1695,75009,2086,2,2.2,2,1981,9747,1,0,0,4,Solar,518.76,167,76.6,23.6,585108,280.49,44,0
1696,75013,1944,6,2.0,2,1991,15640,2,0,1,4,Gas,448.28,72,83.9,51.3,915488,470.93,34,0
1697,75001,3143,2,1.8,2,1964,6579,0,0,0,5,Gas,0.0,59,68.8,33.9,1065624,339.05,61,0
1698,75010,2604,8,2.4,1,1952,2912,2,1,1,2,Electric,0.0,27,75.3,51.9,1072509,411.87,73,0
1699,75009,3159,5,2.7,2,1977,9141,1,0,0,3,Electric,0.0,108,86.8,42.5,784663,248.39,48,0
1700,75009,1655,5,1.4,2,1977,9911,1,0,1,1,Electric,0.0,129,79.2,46.0,470579,284.34,48,0
1701,75013,2099,2,2.5,1,1992,4059,2,0,0,5,Gas,0.0,102,27.6,56.5,998336,475.62,33,0
1702,75006,2031,3,2.1,1,1973,11787,2,0,0,5,Solar,0.0,159,75.5,39.0,644848,317.5,52,0
1703,75006,1309,6,2.9,2,2012,6516,1,0,1,4,Electric,0.0,35,80.1,26.6,458889,350.56,13,0
1704,75009,2206,4,2.3,1,1954,13407,2,0,0,4,Gas,0.0,40,85.5,40.2,565306,256.26,71,0
1705,75009,1407,3,1.2,1,1955,7893,1,1,0,3,Solar,0.0,77,40.4,37.0,399770,284.13,70,0
1706,75006,2632,2,2.3,2,1987,6124,2,0,1,3,Electric,0.0,14,47.4,25.7,771516,293.13,38,0
1707,75010,1875,4,3.6,1,1981,4374,2,0,0,3,Solar,0.0,7,77.3,50.7,720133,384.07,44,0
1708,75001,1088,2,3.8,2,1983,5102,1,0,0,4,Gas,308.65,5,77.0,48.8,515797,474.08,42,0
1709,75002,1664,2,2.3,2,1954,10398,2,0,0,5,Gas,0.0,160,36.6,46.7,659301,396.21,71,0
1710,75001,2028,1,2.4,2,2008,4910,2,0,0,3,Gas,0.0,74,56.5,45.9,701896,346.1,17,0
1711,75010,3048,4,3.3,1,1974,5506,2,0,0,4,Gas,0.0,118,77.7,35.8,944369,309.83,51,0
1712,75013,2521,3,1.0,2,1961,9617,2,0,0,3,Gas,0.0,38,67.1,54.1,955306,378.94,64,0
1713,75010,2056,1,2.2,2,1994,5159,1,0,1,1,Electric,0.0,161,65.5,60.1,760319,369.8,31,0
1714,75002,2526,1,2.1,1,1978,9567,1,0,0,2,Electric,0.0,67,50.0,51.3,740667,293.22,47,0
1715,75002,2103,4,2.9,2,2012,8132,2,0,1,4,Gas,0.0,27,72.6,47.3,824985,392.29,13,0
1716,75010,1466,6,1.5,2,1975,4819,1,0,1,2,Gas,0.0,27,68.2,41.0,582442,397.3,50,0
1717,75006,2248,1,1.8,1,2011,8868,2,0,0,5,Electric,0.0,172,56.9,12.3,605267,269.25,14,0
1718,75007,2516,4,2.1,2,1997,12580,1,0,1,3,Electric,0.0,194,61.9,39.2,707802,281.32,28,0
1719,75002,3830,2,2.0,1,1994,10971,2,0,0,2,Gas,0.0,128,74.3,27.2,1230283,321.22,31,0
1720,75009,2178,7,1.5,2,1981,3585,3,0,0,4,None,0.0,133,63.6,51.1,518355,238.0,44,0
1721,75013,1711,3,2.9,1,1959,11254,1,0,1,4,Solar,0.0,70,84.5,41.0,795269,464.8,66,0
1722,75002,2558,2,3.5,1,2024,16836,3,0,0,4,Gas,0.0,186,92.6,37.5,928598,363.02,1,1
1723,75009,2414,5,3.5,2,1984,347,1,0,0,3,Gas,569.7,70,61.8,6.6,568876,235.66,41,0
1724,75010,2949,1,2.8,1,1965,7321,1,0,1,5,Gas,0.0,141,62.9,68.0,1027624,348.47,60,0
1725,75001,2450,6,4.0,2,1991,4497,3,0,0,3,Gas,0.0,113,78.7,41.6,940077,383.7,34,0
1726,75002,974,8,3.8,1,1977,10387,1,0,0,4,Gas,0.0,48,64.0,50.6,478808,491.59,48,0
1727,75009,1964,6,1.0,2,1953,8616,1,0,1,3,Gas,0.0,5,67.7,38.6,509659,259.5,72,0
1728,75010,2773,2,2.0,1,2016,12085,2,0,0,4,Electric,0.0,15,63.8,46.2,966532,348.55,9,0
1729,75002,3026,4,2.1,2,2017,8281,2,1,0,4,Electric,0.0,46,62.0,45.7,1078576,356.44,8,0
1730,75013,1501,7,3.3,2,2006,10731,2,0,1,3,Gas,0.0,120,83.7,49.2,748555,498.7,19,0
1731,75010,1870,6,2.3,1,2007,906,1,1,0,1,Gas,0.0,147,49.4,48.6,727530,389.05,18,0
1732,75006,2393,6,2.8,1,1976,3879,1,0,0,3,Electric,562.78,142,70.3,48.5,679997,284.16,49,0
1733,75010,1755,4,2.7,2,1987,13684,2,0,1,5,Gas,0.0,28,64.3,43.2,666308,379.66,38,0
1734,75010,1846,4,1.4,1,1984,7745,2,0,0,4,Gas,0.0,178,47.6,36.7,668765,362.28,41,0
1735,75002,2546,4,1.2,2,1994,10090,2,0,1,3,Gas,0.0,8,62.9,1.5,784722,308.22,31,0
1736,75001,2608,6,3.2,1,1953,8754,2,0,0,3,Gas,0.0,195,57.4,17.1,912380,349.84,72,0
1737,75001,2685,4,1.7,1,1969,3676,2,0,1,3,Gas,0.0,99,43.6,48.9,947197,352.77,56,0
1738,75013,2303,5,2.6,2,1974,9684,2,0,0,5,Electric,0.0,32,62.5,50.4,941001,408.6,51,0
1739,75007,1394,4,2.3,1,1966,10668,2,0,1,3,Gas,616.71,59,65.5,32.4,567677,407.23,59,0
1740,75010,1918,2,1.7,2,1957,8279,1,0,0,3,Gas,0.0,197,59.8,23.1,795039,414.51,68,0
1741,75006,1409,5,2.6,1,1987,13595,1,0,1,3,Electric,0.0,54,78.3,43.2,414180,293.95,38,0
1742,75010,1695,5,3.5,1,1999,5752,3,0,1,4,Solar,0.0,31,63.9,26.0,848882,500.82,26,0
1743,75010,2345,6,1.8,1,1961,6082,2,0,0,4,Electric,0.0,115,63.6,41.6,955894,407.63,64,0
1744,75013,2100,5,1.0,2,1973,6782,1,0,1,3,Gas,0.0,43,81.4,38.0,778709,370.81,52,0
1745,75009,3326,8,3.3,1,2021,14554,1,0,1,2,Gas,0.0,185,76.2,40.4,879938,264.56,4,1
1746,75013,2158,6,2.7,1,1990,300,3,0,1,3,Gas,0.0,81,69.7,59.5,956482,443.23,35,0
1747,75013,2245,2,3.3,2,1972,6475,2,0,0,3,Solar,0.0,103,67.6,49.5,923908,411.54,53,0
1748,75002,1983,1,3.1,1,2010,13764,1,0,1,4,Solar,0.0,81,68.3,48.2,698639,352.31,15,0
1749,75009,2463,2,2.2,2,1981,912,1,0,1,3,Solar,0.0,93,58.8,48.4,556809,226.07,44,0
1750,75002,3000,2,2.3,1,1968,1027,1,0,0,5,Gas,0.0,85,84.6,30.8,1014271,338.09,57,0
1751,75009,2102,5,2.7,1,1957,11805,2,0,0,2,Electric,636.17,132,71.4,42.4,486149,231.28,68,0
